ccle_name,DepMap_ID,pert1,pert2,dose1,dose2,capped_library,capped_anchor,capped_combination,library,anchor,combination,S,LS,BLISS.NULL,HSA.NULL,XPR_GPX4,antagonism_count_across_doses
H4_CENTRAL_NERVOUS_SYSTEM,ACH-000389,ML210,ferrostatin-1,10,10,1,1,0.592686155701177,1.7721935332347,1.86726891685276,0.592686155701177,0.407313844298823,0.754659736275927,1,1,-0.497263343190524,2
H4_CENTRAL_NERVOUS_SYSTEM,ACH-000389,ML210,ferrostatin-1,3.333,10,1,1,1,1.63714652584128,1.86726891685276,1.34996151183441,0,0,1,1,-0.497263343190524,2
HAC2_OVARY,ACH-001512,ML210,ferrostatin-1,0.01372,10,1,1,0.891230713885758,1.09032904868468,1.10142493149022,0.891230713885758,0.108769286114242,0.166129142722059,1,1,NA,0
HAC2_OVARY,ACH-001512,ML210,ferrostatin-1,0.04115,10,1,1,1,1.21752430677135,1.10142493149022,1.20978599534506,0,0,1,1,NA,0
HAC2_OVARY,ACH-001512,ML210,ferrostatin-1,0.1235,10,0.630148616601411,1,1,0.630148616601411,1.10142493149022,1.17376518610383,-0.369851383398589,-0.666235975563032,0.630148616601411,0.630148616601411,NA,0
HAC2_OVARY,ACH-001512,ML210,ferrostatin-1,0.3704,10,0.389055036442662,1,1,0.389055036442662,1.10142493149022,1.50769297764191,-0.610944963557338,-1.36195383893929,0.389055036442662,0.389055036442662,NA,0
HAC2_OVARY,ACH-001512,ML210,ferrostatin-1,1.111,10,0.0903747746374602,1,0.821042030091294,0.0903747746374602,1.10142493149022,0.821042030091294,-0.730667255453834,-3.18346402750886,0.0903747746374602,0.0903747746374602,NA,0
HAC2_OVARY,ACH-001512,ML210,ferrostatin-1,10,10,0.064266711224692,1,1,0.064266711224692,1.10142493149022,1.08854603162075,-0.935733288775308,-3.95978454377685,0.064266711224692,0.064266711224692,NA,0
HAC2_OVARY,ACH-001512,ML210,ferrostatin-1,3.333,10,0.0586625712332765,1,0.689401100099806,0.0586625712332765,1.10142493149022,0.689401100099806,-0.63073852886653,-3.55483138864751,0.0586625712332765,0.0586625712332765,NA,0
HARA_LUNG,ACH-000843,ML210,ferrostatin-1,0.01372,10,1,1,0.798186362550111,1.09119428044543,1.13647329844617,0.798186362550111,0.201813637449889,0.325202465060228,1,1,-0.145077052736895,2
HARA_LUNG,ACH-000843,ML210,ferrostatin-1,0.04115,10,1,1,0.743494257940598,1.22934724811345,1.13647329844617,0.743494257940598,0.256505742059402,0.427606494603767,1,1,-0.145077052736895,2
HARA_LUNG,ACH-000843,ML210,ferrostatin-1,0.1235,10,0.973654354528809,1,1,0.973654354528809,1.13647329844617,1.23632762603318,-0.0263456454711913,-0.0385183857302408,0.973654354528809,0.973654354528809,-0.145077052736895,2
HARA_LUNG,ACH-000843,ML210,ferrostatin-1,0.3704,10,1,1,0.826074173383422,1.1509719782151,1.13647329844617,0.826074173383422,0.173925826616578,0.275656767518575,1,1,-0.145077052736895,2
HARA_LUNG,ACH-000843,ML210,ferrostatin-1,1.111,10,0.829269631576482,1,0.935033656009805,0.829269631576482,1.13647329844617,0.935033656009805,-0.105764024433323,-0.173177034112005,0.829269631576482,0.829269631576482,-0.145077052736895,2
HARA_LUNG,ACH-000843,ML210,ferrostatin-1,10,10,0.928088014109098,1,1,0.928088014109098,1.13647329844617,1.27770118695024,-0.0719119858909018,-0.107666466799974,0.928088014109098,0.928088014109098,-0.145077052736895,2
HARA_LUNG,ACH-000843,ML210,ferrostatin-1,3.333,10,1,1,0.954281638354594,1.09042050195613,1.13647329844617,0.954281638354594,0.0457183616454055,0.0675129813892947,1,1,-0.145077052736895,2
HCA1_CERVIX,ACH-001513,ML210,ferrostatin-1,0.01372,10,1,0.898919727362097,1,1.26559009972231,0.898919727362097,1.10413343562767,-0.101080272637903,-0.153735804628484,0.898919727362097,0.898919727362097,-0.216754523381278,0
HCA1_CERVIX,ACH-001513,ML210,ferrostatin-1,0.04115,10,1,0.898919727362097,1,1.01740465315558,0.898919727362097,1.00180941707894,-0.101080272637903,-0.153735804628484,0.898919727362097,0.898919727362097,-0.216754523381278,0
HCA1_CERVIX,ACH-001513,ML210,ferrostatin-1,0.1235,10,1,0.898919727362097,0.777830555324014,1.02486831157663,0.898919727362097,0.777830555324014,0.121089172038083,0.208736381343552,0.898919727362097,0.898919727362097,-0.216754523381278,0
HCA1_CERVIX,ACH-001513,ML210,ferrostatin-1,0.3704,10,0.977607571932437,0.898919727362097,0.940323380476143,0.977607571932437,0.898919727362097,0.940323380476143,-0.0414036531140459,-0.0649646996992612,0.878790732028628,0.898919727362097,-0.216754523381278,0
HCA1_CERVIX,ACH-001513,ML210,ferrostatin-1,1.111,10,0.733967872892546,0.898919727362097,0.971787763249352,0.733967872892546,0.898919727362097,0.971787763249352,-0.237819890356806,-0.404924351087768,0.659778200193105,0.733967872892546,-0.216754523381278,0
HCA1_CERVIX,ACH-001513,ML210,ferrostatin-1,10,10,0.58456957931313,0.898919727362097,0.851625388219328,0.58456957931313,0.898919727362097,0.851625388219328,-0.267055808906198,-0.542844205293503,0.525481126860334,0.58456957931313,-0.216754523381278,0
HCA1_CERVIX,ACH-001513,ML210,ferrostatin-1,3.333,10,0.506370482452805,0.898919727362097,0.96350113090735,0.506370482452805,0.898919727362097,0.96350113090735,-0.457130648454545,-0.928093050811229,0.45518641603069,0.506370482452805,-0.216754523381278,0
HCC1143_BREAST,ACH-000374,ML210,ferrostatin-1,0.01372,10,1,1,1,1.14033587021156,1.1563496761091,1.13066059951705,0,0,1,1,-0.539497482414312,0
HCC1143_BREAST,ACH-000374,ML210,ferrostatin-1,0.04115,10,0.861860678734873,1,0.93679917215073,0.861860678734873,1.1563496761091,0.93679917215073,-0.0749384934158572,-0.120285126909758,0.861860678734873,0.861860678734873,-0.539497482414312,0
HCC1143_BREAST,ACH-000374,ML210,ferrostatin-1,0.1235,10,0.760507419114631,1,0.992379346533055,0.760507419114631,1.1563496761091,0.992379346533055,-0.231871927418424,-0.383929387874262,0.760507419114631,0.760507419114631,-0.539497482414312,0
HCC1143_BREAST,ACH-000374,ML210,ferrostatin-1,0.3704,10,0.94126144957657,1,0.864597019023132,0.94126144957657,1.1563496761091,0.864597019023132,0.0766644305534383,0.122567646858308,0.94126144957657,0.94126144957657,-0.539497482414312,0
HCC1143_BREAST,ACH-000374,ML210,ferrostatin-1,1.111,10,0.735064829186805,1,0.863968740075488,0.735064829186805,1.1563496761091,0.863968740075488,-0.128903910888683,-0.233107619730035,0.735064829186805,0.735064829186805,-0.539497482414312,0
HCC1143_BREAST,ACH-000374,ML210,ferrostatin-1,10,10,0.79921031121801,1,1,0.79921031121801,1.1563496761091,1.04648094984933,-0.20078968878199,-0.323352898334703,0.79921031121801,0.79921031121801,-0.539497482414312,0
HCC1143_BREAST,ACH-000374,ML210,ferrostatin-1,3.333,10,0.714799850526056,1,0.975728824021169,0.714799850526056,1.1563496761091,0.975728824021169,-0.260928973495113,-0.448940914890473,0.714799850526056,0.714799850526056,-0.539497482414312,0
HCC1195_LUNG,ACH-000868,ML210,ferrostatin-1,0.01372,10,1,1,0.844013452511445,1.15761452042858,1.07644427036629,0.844013452511445,0.155986547488555,0.244662101029689,1,1,NA,0
HCC1195_LUNG,ACH-000868,ML210,ferrostatin-1,0.04115,10,1,1,1,1.00430610512145,1.07644427036629,1.02001755928294,0,0,1,1,NA,0
HCC1195_LUNG,ACH-000868,ML210,ferrostatin-1,0.1235,10,1,1,0.889700425951357,1.02740250845771,1.07644427036629,0.889700425951357,0.110299574048643,0.168608451784668,1,1,NA,0
HCC1195_LUNG,ACH-000868,ML210,ferrostatin-1,0.3704,10,0.422306173606029,1,1,0.422306173606029,1.07644427036629,1.03067780085655,-0.577693826393971,-1.24363875713555,0.422306173606029,0.422306173606029,NA,0
HCC1195_LUNG,ACH-000868,ML210,ferrostatin-1,1.111,10,0.217949634846195,1,1,0.217949634846195,1.07644427036629,1.08283824618904,-0.782050365153805,-2.19793330829123,0.217949634846195,0.217949634846195,NA,0
HCC1195_LUNG,ACH-000868,ML210,ferrostatin-1,10,10,0.175434065380084,1,1,0.175434065380084,1.07644427036629,1.09443629902305,-0.824565934619916,-2.51099918072455,0.175434065380084,0.175434065380084,NA,0
HCC1195_LUNG,ACH-000868,ML210,ferrostatin-1,3.333,10,0.360411958515924,1,0.971578237246046,0.360411958515924,1.07644427036629,0.971578237246046,-0.611166278730122,-1.43068329409981,0.360411958515924,0.360411958515924,NA,0
HCC1359_LUNG,ACH-000901,ML210,ferrostatin-1,0.01372,10,1,0.974859977257594,1,1.16300638078607,0.974859977257594,1.29255761476663,-0.0251400227424065,-0.0367330807667723,0.974859977257594,0.974859977257594,-1.09753981378832,0
HCC1359_LUNG,ACH-000901,ML210,ferrostatin-1,0.04115,10,1,0.974859977257594,1,1.03058687764383,0.974859977257594,1.40091740304115,-0.0251400227424065,-0.0367330807667723,0.974859977257594,0.974859977257594,-1.09753981378832,0
HCC1359_LUNG,ACH-000901,ML210,ferrostatin-1,0.1235,10,0.366547171855919,0.974859977257594,1,0.366547171855919,0.974859977257594,1.03639813786378,-0.633452828144081,-1.44792922061188,0.357332167619296,0.366547171855919,-1.09753981378832,0
HCC1359_LUNG,ACH-000901,ML210,ferrostatin-1,0.3704,10,0.115957001264087,0.974859977257594,1,0.115957001264087,0.974859977257594,1.28323417157379,-0.884042998735913,-3.10833816507988,0.113041839615167,0.115957001264087,-1.09753981378832,0
HCC1359_LUNG,ACH-000901,ML210,ferrostatin-1,1.111,10,0.144883625607313,0.974859977257594,0.978694936487419,0.144883625607313,0.974859977257594,0.978694936487419,-0.833811310880106,-2.75596468126996,0.141241247964543,0.144883625607313,-1.09753981378832,0
HCC1359_LUNG,ACH-000901,ML210,ferrostatin-1,10,10,0.180872118681707,0.974859977257594,0.934127958227384,0.180872118681707,0.974859977257594,0.934127958227384,-0.753255839545677,-2.36865015136387,0.176324989504581,0.180872118681707,-1.09753981378832,0
HCC1359_LUNG,ACH-000901,ML210,ferrostatin-1,3.333,10,0.117559979188061,0.974859977257594,0.941304092419979,0.117559979188061,0.974859977257594,0.941304092419979,-0.823744113231918,-3.00126385852218,0.114604518637676,0.117559979188061,-1.09753981378832,0
HCC1395_BREAST,ACH-000699,ML210,ferrostatin-1,0.01372,10,1,0.975999452504247,0.81623287469364,1.04502674483377,0.975999452504247,0.81623287469364,0.159766577810607,0.257899520569967,0.975999452504247,0.975999452504247,-0.562628206497377,0
HCC1395_BREAST,ACH-000699,ML210,ferrostatin-1,0.04115,10,0.84621405954562,0.975999452504247,1,0.84621405954562,0.975999452504247,1.03401685626751,-0.15378594045438,-0.240905439129002,0.825904458817921,0.84621405954562,-0.562628206497377,0
HCC1395_BREAST,ACH-000699,ML210,ferrostatin-1,0.1235,10,1,0.975999452504247,1,1.26755153089676,0.975999452504247,1.67140948480972,-0.0240005474957532,-0.035047756391854,0.975999452504247,0.975999452504247,-0.562628206497377,0
HCC1395_BREAST,ACH-000699,ML210,ferrostatin-1,0.3704,10,1,0.975999452504247,1,1.32612852362358,0.975999452504247,1.2654532057566,-0.0240005474957532,-0.035047756391854,0.975999452504247,0.975999452504247,-0.562628206497377,0
HCC1395_BREAST,ACH-000699,ML210,ferrostatin-1,1.111,10,1,0.975999452504247,0.945838920748258,1.32668904081487,0.975999452504247,0.945838920748258,0.0301605317559883,0.0452858293756233,0.975999452504247,0.975999452504247,-0.562628206497377,0
HCC1395_BREAST,ACH-000699,ML210,ferrostatin-1,10,10,1,0.975999452504247,1,1.08194768314744,0.975999452504247,1.13174105815686,-0.0240005474957532,-0.035047756391854,0.975999452504247,0.975999452504247,-0.562628206497377,0
HCC1395_BREAST,ACH-000699,ML210,ferrostatin-1,3.333,10,1,0.975999452504247,0.991263968525223,1.16333502338899,0.975999452504247,0.991263968525223,-0.0152645160209767,-0.0223889523892825,0.975999452504247,0.975999452504247,-0.562628206497377,0
HCC1419_BREAST,ACH-000277,ML210,ferrostatin-1,0.01372,10,0.815220243884172,0.805927187830413,0.923046373903114,0.815220243884172,0.805927187830413,0.923046373903114,-0.1171191860727,-0.195753627629993,0.657008158615994,0.805927187830413,-0.483197055182045,0
HCC1419_BREAST,ACH-000277,ML210,ferrostatin-1,0.04115,10,0.921581633101572,0.805927187830413,0.852209339928377,0.921581633101572,0.805927187830413,0.852209339928377,-0.0462821520979637,-0.0805583599122911,0.74272769392171,0.805927187830413,-0.483197055182045,0
HCC1419_BREAST,ACH-000277,ML210,ferrostatin-1,0.1235,10,0.798480356533927,0.805927187830413,0.817498535793788,0.798480356533927,0.805927187830413,0.817498535793788,-0.0190181792598609,-0.0339592303886079,0.643517028279214,0.798480356533927,-0.483197055182045,0
HCC1419_BREAST,ACH-000277,ML210,ferrostatin-1,0.3704,10,0.729076348213924,0.805927187830413,0.86858619658329,0.729076348213924,0.805927187830413,0.86858619658329,-0.139509848369366,-0.252599125742745,0.587582451029715,0.729076348213924,-0.483197055182045,0
HCC1419_BREAST,ACH-000277,ML210,ferrostatin-1,1.111,10,0.598605249875634,0.805927187830413,1,0.598605249875634,0.805927187830413,1.09197584213622,-0.401394750124366,-0.740323163301047,0.482432245652792,0.598605249875634,-0.483197055182045,0
HCC1419_BREAST,ACH-000277,ML210,ferrostatin-1,10,10,0.615327496750867,0.805927187830413,0.899770776133737,0.615327496750867,0.805927187830413,0.899770776133737,-0.284443279382871,-0.54820304726629,0.495909159051154,0.615327496750867,-0.483197055182045,0
HCC1419_BREAST,ACH-000277,ML210,ferrostatin-1,3.333,10,0.761253868340238,0.805927187830413,0.878888613973592,0.761253868340238,0.805927187830413,0.878888613973592,-0.117634745633354,-0.207302682723072,0.613515189336472,0.761253868340238,-0.483197055182045,0
HCC1428_BREAST,ACH-000352,ML210,ferrostatin-1,0.01372,10,1,0.820762815870055,0.964768913985905,1.21470768071501,0.820762815870055,0.964768913985905,-0.14400609811585,-0.23321805056125,0.820762815870055,0.820762815870055,-0.191804652485992,0
HCC1428_BREAST,ACH-000352,ML210,ferrostatin-1,0.04115,10,0.835916946795893,0.820762815870055,0.830866662201299,0.835916946795893,0.820762815870055,0.830866662201299,-0.0101038463312437,-0.0176515992637711,0.686089547085696,0.820762815870055,-0.191804652485992,0
HCC1428_BREAST,ACH-000352,ML210,ferrostatin-1,0.1235,10,0.799970998481295,0.820762815870055,0.77406479064323,0.799970998481295,0.820762815870055,0.77406479064323,0,0,0.656586449327887,0.799970998481295,-0.191804652485992,0
HCC1428_BREAST,ACH-000352,ML210,ferrostatin-1,0.3704,10,0.664447681527984,0.820762815870055,0.725558055432071,0.664447681527984,0.820762815870055,0.725558055432071,-0.0611103739040871,-0.126935449497365,0.545353950089238,0.664447681527984,-0.191804652485992,0
HCC1428_BREAST,ACH-000352,ML210,ferrostatin-1,1.111,10,0.765692636015566,0.820762815870055,0.757383369301756,0.765692636015566,0.820762815870055,0.757383369301756,0,0,0.628452044027101,0.765692636015566,-0.191804652485992,0
HCC1428_BREAST,ACH-000352,ML210,ferrostatin-1,10,10,0.154957025398924,0.820762815870055,0.699266922272146,0.154957025398924,0.820762815870055,0.699266922272146,-0.544309896873223,-2.17397509745278,0.127182964505268,0.154957025398924,-0.191804652485992,0
HCC1428_BREAST,ACH-000352,ML210,ferrostatin-1,3.333,10,0.281031315635323,0.820762815870055,0.730579375730561,0.281031315635323,0.820762815870055,0.730579375730561,-0.449548060095239,-1.37831012643334,0.230660053968514,0.281031315635323,-0.191804652485992,0
HCC1438_LUNG,ACH-000891,ML210,ferrostatin-1,0.01372,10,0.894943465274215,0.952678874910503,0.660091930161357,0.894943465274215,0.952678874910503,0.660091930161357,0.192501803444588,0.369191491057645,0.852593733605945,0.894943465274215,NA,1
HCC1438_LUNG,ACH-000891,ML210,ferrostatin-1,0.04115,10,0.743498227548657,0.952678874910503,1,0.743498227548657,0.952678874910503,1.14750741601975,-0.256501772451343,-0.42759879189657,0.708315054919007,0.743498227548657,NA,1
HCC1438_LUNG,ACH-000891,ML210,ferrostatin-1,0.1235,10,0.789870495945779,0.952678874910503,0.637319840836933,0.789870495945779,0.952678874910503,0.637319840836933,0.115173094565692,0.239660462574903,0.752492935402625,0.789870495945779,NA,1
HCC1438_LUNG,ACH-000891,ML210,ferrostatin-1,0.3704,10,0.87137855808444,0.952678874910503,0.919438506203331,0.87137855808444,0.952678874910503,0.919438506203331,-0.0480599481188914,-0.0774534742215639,0.83014394433702,0.87137855808444,NA,1
HCC1438_LUNG,ACH-000891,ML210,ferrostatin-1,1.111,10,0.431917162461846,0.952678874910503,0.961468535943724,0.431917162461846,0.952678874910503,0.961468535943724,-0.529551373481877,-1.15448500219384,0.411478356388689,0.431917162461846,NA,1
HCC1438_LUNG,ACH-000891,ML210,ferrostatin-1,10,10,0.439218460288224,0.952678874910503,0.886168503085213,0.439218460288224,0.952678874910503,0.886168503085213,-0.44695004279699,-1.01264235842493,0.418434148587308,0.439218460288224,NA,1
HCC1438_LUNG,ACH-000891,ML210,ferrostatin-1,3.333,10,0.357586445307291,0.952678874910503,0.989955778868351,0.357586445307291,0.952678874910503,0.989955778868351,-0.63236933356106,-1.46907203105026,0.340665052398596,0.357586445307291,NA,1
HCC15_LUNG,ACH-000878,ML210,ferrostatin-1,0.01372,10,0.664251629585581,1,1,0.664251629585581,1.05081573806045,1.07394478191375,-0.335748370414419,-0.590198232853322,0.664251629585581,0.664251629585581,-0.480784045208964,1
HCC15_LUNG,ACH-000878,ML210,ferrostatin-1,0.04115,10,1,1,1,1.00315980952085,1.05081573806045,1.19822755434407,0,0,1,1,-0.480784045208964,1
HCC15_LUNG,ACH-000878,ML210,ferrostatin-1,0.1235,10,0.741225053431381,1,0.463194171305402,0.741225053431381,1.05081573806045,0.463194171305402,0.278030882125979,0.678294546323817,0.741225053431381,0.741225053431381,-0.480784045208964,1
HCC15_LUNG,ACH-000878,ML210,ferrostatin-1,0.3704,10,1,1,1,1.11937153906335,1.05081573806045,1.1358354348212,0,0,1,1,-0.480784045208964,1
HCC15_LUNG,ACH-000878,ML210,ferrostatin-1,1.111,10,0.712024710629678,1,1,0.712024710629678,1.05081573806045,1.18789463111827,-0.287975289370322,-0.490000784476201,0.712024710629678,0.712024710629678,-0.480784045208964,1
HCC15_LUNG,ACH-000878,ML210,ferrostatin-1,10,10,0.672675203882764,1,1,0.672675203882764,1.05081573806045,1.00064447549422,-0.327324796117236,-0.572018016285059,0.672675203882764,0.672675203882764,-0.480784045208964,1
HCC15_LUNG,ACH-000878,ML210,ferrostatin-1,3.333,10,0.705456879494688,1,0.662899631728998,0.705456879494688,1.05081573806045,0.662899631728998,0.0425572477656904,0.0897674505194649,0.705456879494688,0.705456879494688,-0.480784045208964,1
HCC1806_BREAST,ACH-000624,ML210,ferrostatin-1,0.01372,10,0.911545098254683,0.827537065495847,0.77152334580481,0.911545098254683,0.827537065495847,0.77152334580481,0,0,0.754337355676804,0.827537065495847,-0.0106672264030346,0
HCC1806_BREAST,ACH-000624,ML210,ferrostatin-1,0.04115,10,0.741679046830487,0.827537065495847,0.814880136463197,0.741679046830487,0.827537065495847,0.814880136463197,-0.0732010896327103,-0.135792851924723,0.613766901953858,0.741679046830487,-0.0106672264030346,0
HCC1806_BREAST,ACH-000624,ML210,ferrostatin-1,0.1235,10,0.908282448262734,0.827537065495847,0.844953171947332,0.908282448262734,0.827537065495847,0.844953171947332,-0.0174161064514855,-0.0300474563033511,0.751637391876726,0.827537065495847,-0.0106672264030346,0
HCC1806_BREAST,ACH-000624,ML210,ferrostatin-1,0.3704,10,0.850366797988791,0.827537065495847,0.651639890412277,0.850366797988791,0.827537065495847,0.651639890412277,0.0520701541904672,0.110906184119583,0.703710044602744,0.827537065495847,-0.0106672264030346,0
HCC1806_BREAST,ACH-000624,ML210,ferrostatin-1,1.111,10,0.88617446382643,0.827537065495847,1,0.88617446382643,0.827537065495847,1.02511764979416,-0.172462934504153,-0.273104163016486,0.73334221531228,0.827537065495847,-0.0106672264030346,0
HCC1806_BREAST,ACH-000624,ML210,ferrostatin-1,10,10,0.602170671483305,0.827537065495847,0.78383684243866,0.602170671483305,0.827537065495847,0.78383684243866,-0.181666170955355,-0.380380941273991,0.498318550406958,0.602170671483305,-0.0106672264030346,0
HCC1806_BREAST,ACH-000624,ML210,ferrostatin-1,3.333,10,0.589694384511,0.827537065495847,0.92852000260191,0.589694384511,0.827537065495847,0.92852000260191,-0.33882561809091,-0.654965533833047,0.487993960497613,0.589694384511,-0.0106672264030346,0
HCC1937_BREAST,ACH-000223,ML210,ferrostatin-1,0.01372,10,1,1,1,1.134733645186,1.09752066465134,1.10675267304608,0,0,1,1,-0.828662290360027,0
HCC1937_BREAST,ACH-000223,ML210,ferrostatin-1,0.04115,10,1,1,0.909468217190646,1.15681675941712,1.09752066465134,0.909468217190646,0.0905317828093541,0.136904873396123,1,1,-0.828662290360027,0
HCC1937_BREAST,ACH-000223,ML210,ferrostatin-1,0.1235,10,0.626027133170573,1,1,0.626027133170573,1.09752066465134,1.03400432051702,-0.373972866829427,-0.675702907310441,0.626027133170573,0.626027133170573,-0.828662290360027,0
